Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region
C_CND_011119,31-01-2023,Julien,Male,2200000,Tri-State Mack Inc,Dodge,Stratus,DoubleÂ Overhead Camshaft,Auto,Red,31001,85257-3102,Hatchback,6177821,Pasco
C_CND_011120,31-01-2023,Elaine,Male,13500,Race Car Help,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,12000,78758-7841,Hardtop,7607947,Austin
C_CND_011121,02-01-2023,Elijah,Male,1075000,Tri-State Mack Inc,Volvo,S80,Overhead Camshaft,Manual,Pale White,21500,85257-3102,Sedan,8078781,Scottsdale
C_CND_011122,02-01-2023,Emmanuel,Male,620000,U-Haul CO,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,42000,78758-7841,Passenger,8682821,Austin
C_CND_011123,02-01-2023,Veronica,Male,403500,Chrysler Plymouth,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Pale White,15500,53546-9427,SUV,8600125,Janesville
C_CND_011124,02-01-2023,Stanley,Female,910000,Rabun Used Car Sales,Buick,Century,DoubleÂ Overhead Camshaft,Auto,Pale White,17001,85257-3102,Hardtop,6813678,Scottsdale
C_CND_011125,02-01-2023,Mia,Male,1800000,Clay Johnson Auto Sales,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,78758-7841,Sedan,8077674,Austin
C_CND_011126,02-01-2023,Miah,Female,13500,Diehl Motor CO Inc,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Red,19000,06457-3834,SUV,7989759,Middletown
C_CND_011127,02-01-2023,Simcha,Male,773000,Iceberg Rentals,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Black,18000,53546-9427,Sedan,7058862,Janesville
C_CND_011128,02-01-2023,Simon,Male,631090,McKinney Dodge Chrysler Jeep,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,19090,85257-3102,SUV,8464256,Scottsdale
C_CND_011129,02-01-2023,Juliette,Male,2340000,Progressive Shippers Cooperative Association No,Hyundai,Sonata,Overhead Camshaft,Manual,Black,15001,53546-9427,SUV,8430804,Scottsdale
C_CND_011130,02-01-2023,Anais,Female,1730000,Rabun Used Car Sales,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Red,31001,85257-3102,Hatchback,7415019,Austin
C_CND_011131,02-02-2023,Eric,Male,501000,Progressive Shippers Cooperative Association No,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,12000,53546-9427,Hatchback,7803126,Janesville
C_CND_011132,02-02-2023,Ethan,Male,1260000,Rabun Used Car Sales,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17000,85257-3102,Passenger,6051834,Scottsdale
C_CND_011133,02-02-2023,Evan,Female,1276000,Race Car Help,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,46600,78758-7841,Hatchback,6387723,Austin
C_CND_011134,02-02-2023,Gabriel,Male,1650000,Ryder Truck Rental and Leasing,Lincoln,Town car,Overhead Camshaft,Manual,Black,17000,06457-3834,Hatchback,8801613,Middletown
C_CND_011135,02-02-2023,Gavin,Male,13500,Saab-Belle Dodge,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Black,38000,60504-7114,Hatchback,7619932,Aurora
C_CND_011136,02-02-2023,Syed,Male,1420000,Ryder Truck Rental and Leasing,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,22000,06457-3834,Hardtop,6503574,Middletown
C_CND_011137,02-02-2023,Vivian,Male,960000,Diehl Motor CO Inc,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,06457-3834,SUV,8602117,Middletown
C_CND_011138,02-02-2023,Vivienne,Female,1130000,Enterprise Rent A Car,Volvo,S40,Overhead Camshaft,Manual,Red,17000,60504-7114,Sedan,8112116,Aurora
C_CND_011139,02-02-2023,Willa,Male,696000,Gartner Buick Hyundai Saab,Pontiac,Bonneville,Overhead Camshaft,Manual,Black,36000,38701-8047,Hatchback,6339835,Greenville
C_CND_011140,02-02-2023,Yael,Male,1115000,Hatfield Volkswagen,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Black,18500,99301-3882,Sedan,7266938,Pasco
C_CND_011141,02-02-2023,Michelle,Female,350000,Enterprise Rent A Car,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,60504-7114,Hatchback,6942304,Aurora
C_CND_011142,02-02-2023,Mouhamed,Female,13500,Progressive Shippers Cooperative Association No,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,16000,53546-9427,Hardtop,7155245,Janesville
C_CND_011143,02-02-2023,Mikayla,Female,1753000,Hatfield Volkswagen,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32300,99301-3882,Hatchback,6342390,Pasco
C_CND_011144,02-02-2023,Mila,Male,13500,Iceberg Rentals,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Red,29000,53546-9427,Sedan,8960740,Janesville
C_CND_011145,02-02-2023,Miley,Male,1998000,McKinney Dodge Chrysler Jeep,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22800,85257-3102,SUV,6232902,Scottsdale
C_CND_011146,02-02-2023,Solomon,Male,13500,Motor Vehicle Branch Office,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Black,60000,78758-7841,Hatchback,7295180,Austin
C_CND_011147,02-02-2023,Spencer,Male,410000,Nebo Chevrolet,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,06457-3834,Passenger,6966854,Middletown
C_CND_011148,02-02-2023,Stephen,Female,370000,New Castle Ford Lincoln Mercury,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60000,60504-7114,Sedan,8275034,Aurora
C_CND_011149,02-02-2023,Steven,Male,425000,Pars Auto Sales,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,18001,38701-8047,Hatchback,8101198,Greenville
C_CND_011150,02-02-2023,Theodore,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Saturn,SL,DoubleÂ Overhead Camshaft,Auto,Red,20001,99301-3882,SUV,7212161,Pasco
C_CND_011151,02-02-2023,Celia,Male,760000,Race Car Help,Volvo,S40,Overhead Camshaft,Manual,Pale White,17001,78758-7841,Sedan,7448774,Middletown
C_CND_011152,02-02-2023,Camille,Male,1957500,Ryder Truck Rental and Leasing,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Black,22751,06457-3834,Hatchback,8706011,Aurora
C_CND_011153,02-02-2023,Vincent,Male,1720000,Saab-Belle Dodge,Acura,TL,Overhead Camshaft,Manual,Pale White,14001,60504-7114,Hatchback,8340761,Greenville
C_CND_011154,02-02-2023,Alexandre,Male,2700000,Scrivener Performance Engineering,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,19001,38701-8047,SUV,6087258,Pasco
C_CND_011155,02-02-2023,Lea,Male,13500,Star Enterprises Inc,Chevrolet,Corvette,Overhead Camshaft,Manual,Pale White,22001,99301-3882,SUV,7580171,Janesville
C_CND_011156,02-03-2023,George,Female,1060000,Scrivener Performance Engineering,Audi,A6,Overhead Camshaft,Manual,Black,15000,38701-8047,SUV,8662685,Greenville
C_CND_011157,02-03-2023,Yasmin,Male,1950000,Iceberg Rentals,Lincoln,Continental,Overhead Camshaft,Manual,Black,18000,53546-9427,Passenger,6501733,Janesville
C_CND_011158,02-03-2023,Miranda,Male,671000,Motor Vehicle Branch Office,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,23000,78758-7841,SUV,8694295,Austin
C_CND_011159,02-03-2023,Thomas,Male,1211000,Progressive Shippers Cooperative Association No,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25101,53546-9427,SUV,7176450,Janesville
C_CND_011160,02-03-2023,Quentin,Male,1776000,Suburban Ford,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,45601,53546-9427,SUV,6698848,Scottsdale
C_CND_011161,02-04-2023,Giovanni,Male,601000,Star Enterprises Inc,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,28000,99301-3882,Hatchback,7199505,Pasco
C_CND_011162,02-04-2023,Hassan,Male,800000,Suburban Ford,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Black,16000,53546-9427,Hatchback,7571738,Janesville
C_CND_011163,02-04-2023,Hayden,Male,1015000,Tri-State Mack Inc,Ford,Mustang,Overhead Camshaft,Manual,Red,43500,85257-3102,Hatchback,6976215,Scottsdale
C_CND_011164,02-04-2023,Yehudis,Male,13500,McKinney Dodge Chrysler Jeep,BMW,528i,Overhead Camshaft,Manual,Black,21000,85257-3102,SUV,7192010,Scottsdale
C_CND_011165,02-04-2023,Malcolm,Male,292000,Ryder Truck Rental and Leasing,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Red,25000,06457-3834,Hardtop,7896232,Middletown
C_CND_011166,02-04-2023,Yitty,Female,13500,Nebo Chevrolet,Mercury,Sable,Overhead Camshaft,Manual,Red,61000,06457-3834,Sedan,8795447,Middletown
C_CND_011167,02-04-2023,Miriam,Female,1950000,Nebo Chevrolet,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,06457-3834,Passenger,7481430,Middletown
C_CND_011168,02-04-2023,Mya,Female,1155000,New Castle Ford Lincoln Mercury,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Red,19500,60504-7114,Hatchback,8981559,Aurora
C_CND_011169,02-04-2023,Nathan,Male,1920000,Star Enterprises Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19000,99301-3882,Hardtop,8971159,Pasco
C_CND_011170,02-04-2023,Cecile,Male,750000,Iceberg Rentals,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Pale White,45001,53546-9427,Hardtop,7842549,Janesville
C_CND_011171,02-04-2023,Tristan,Male,806000,Race Car Help,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,78758-7841,SUV,6035474,Austin
C_CND_011172,02-04-2023,Tyler,Female,13500,Ryder Truck Rental and Leasing,Buick,Park Avenue,Overhead Camshaft,Manual,Red,45000,06457-3834,Hatchback,8434677,Middletown
C_CND_011173,02-04-2023,Elena,Male,1550000,Tri-State Mack Inc,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Red,19001,85257-3102,Hatchback,6695782,Austin
C_CND_011174,02-04-2023,Corentin,Male,1265159,U-Haul CO,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Red,12511,78758-7841,SUV,7496219,Middletown
C_CND_011175,02-04-2023,Kenzo,Male,1208000,Buddy Storbeck's Diesel Service Inc,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Black,12801,06457-3834,Sedan,6732926,Aurora
C_CND_011176,02-05-2023,Hunter,Male,1410000,U-Haul CO,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Red,12000,78758-7841,SUV,7284953,Austin
C_CND_011177,02-05-2023,Ian,Male,625000,Buddy Storbeck's Diesel Service Inc,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,41000,06457-3834,Hatchback,6659414,Middletown
C_CND_011178,02-05-2023,Ibrahim,Male,1700000,C & M Motors Inc,Honda,Passport,Overhead Camshaft,Manual,Pale White,27000,60504-7114,Hatchback,6331121,Aurora
C_CND_011179,02-05-2023,Ibrahima,Male,815000,Capitol KIA,Ford,Focus,Overhead Camshaft,Manual,Black,49000,38701-8047,Hatchback,8729596,Greenville
C_CND_011180,02-05-2023,Isaac,Male,435000,Chrysler of Tri-Cities,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,49000,99301-3882,Hatchback,8442762,Pasco
C_CND_011181,02-05-2023,Isaiah,Male,890000,Chrysler Plymouth,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Black,12000,53546-9427,Hatchback,7233994,Janesville
C_CND_011182,02-05-2023,Ishmael,Male,1815000,Classic Chevy,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,15500,85257-3102,Hatchback,6385929,Scottsdale
C_CND_011183,02-05-2023,Isiah,Male,2500000,Clay Johnson Auto Sales,Acura,RL,Overhead Camshaft,Manual,Black,18001,78758-7841,SUV,7901677,Austin
C_CND_011184,02-05-2023,Jace,Male,860000,Diehl Motor CO Inc,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27001,06457-3834,Passenger,7630290,Middletown
C_CND_011185,02-05-2023,Jackson,Male,491000,Enterprise Rent A Car,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Red,25001,60504-7114,SUV,6117464,Aurora
C_CND_011186,02-05-2023,Jacob,Male,13500,Gartner Buick Hyundai Saab,Acura,RL,Overhead Camshaft,Manual,Red,26001,38701-8047,SUV,7883660,Greenville
C_CND_011187,02-05-2023,Jaden,Male,990000,Hatfield Volkswagen,Ford,Taurus,Overhead Camshaft,Manual,Black,69001,99301-3882,SUV,7276579,Pasco
C_CND_011188,02-05-2023,Jaheim,Male,350000,Iceberg Rentals,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,53546-9427,Sedan,7152756,Janesville
C_CND_011189,02-05-2023,Jahmir,Male,871000,McKinney Dodge Chrysler Jeep,Saturn,SW,Overhead Camshaft,Manual,Black,36000,85257-3102,Passenger,7535048,Scottsdale
C_CND_011190,02-05-2023,Jaiden,Male,985000,Motor Vehicle Branch Office,Lincoln,Continental,Overhead Camshaft,Manual,Red,82000,78758-7841,Passenger,8152104,Austin
C_CND_011191,02-05-2023,Yocheved,Male,900000,New Castle Ford Lincoln Mercury,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,41000,60504-7114,SUV,6359226,Aurora
C_CND_011192,02-05-2023,Zelda,Male,365000,Pars Auto Sales,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Red,15000,38701-8047,Sedan,7669217,Greenville
C_CND_011193,02-05-2023,Zissy,Female,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Volvo,C70,Overhead Camshaft,Manual,Pale White,24000,99301-3882,Hatchback,8994207,Pasco
C_CND_011194,02-05-2023,Zoe,Male,310000,Progressive Shippers Cooperative Association No,Chrysler,LHS,Overhead Camshaft,Manual,Pale White,41000,53546-9427,Hatchback,6196407,Janesville
C_CND_011195,02-05-2023,Zoey,Male,13500,Rabun Used Car Sales,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,85257-3102,Hatchback,6113281,Scottsdale
C_CND_011196,02-05-2023,Aarav,Male,13500,Race Car Help,Mitsubishi,3000GT,Overhead Camshaft,Manual,Red,20000,78758-7841,Sedan,8239792,Austin
C_CND_011197,02-05-2023,Aaron,Male,662000,Ryder Truck Rental and Leasing,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,14000,06457-3834,Hatchback,7152568,Middletown
C_CND_011198,02-05-2023,Aayan,Male,625500,Saab-Belle Dodge,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,19500,60504-7114,Sedan,6169208,Aurora
C_CND_011199,02-05-2023,Abdullah,Male,420500,Star Enterprises Inc,Honda,Civic,Overhead Camshaft,Manual,Black,43500,99301-3882,Hatchback,7607459,Pasco
C_CND_011200,02-05-2023,Adam,Male,583000,Suburban Ford,Jaguar,S-Type,DoubleÂ Overhead Camshaft,Auto,Black,16000,53546-9427,Passenger,6459560,Janesville
C_CND_011201,02-05-2023,Sophia,Male,1775000,Nebo Chevrolet,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22500,06457-3834,Hardtop,7214854,Middletown
C_CND_011202,02-05-2023,Adrian,Male,13500,U-Haul CO,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000,78758-7841,Hatchback,6869927,Austin
C_CND_011203,02-05-2023,Stella,Male,13500,Pars Auto Sales,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000,38701-8047,Hardtop,7843466,Greenville
C_CND_011204,02-05-2023,Ahmed,Male,618500,Rabun Used Car Sales,Acura,RL,Overhead Camshaft,Manual,Red,17500,85257-3102,SUV,7398507,Scottsdale
C_CND_011205,02-05-2023,Ahnaf,Male,13500,Race Car Help,Toyota,Sienna,Overhead Camshaft,Manual,Black,12000,78758-7841,Passenger,6014795,Austin
C_CND_011206,02-05-2023,Nancy,Male,3110000,Pitre Buick-Pontiac-Gmc of Scottsdale,Nissan,Quest,Overhead Camshaft,Manual,Black,19000,99301-3882,SUV,8977557,Pasco
C_CND_011207,02-05-2023,Shane,Male,820000,Ryder Truck Rental and Leasing,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,06457-3834,Hardtop,7419163,Middletown
C_CND_011208,02-05-2023,Natalia,Male,1425000,Rabun Used Car Sales,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Red,12500,85257-3102,Sedan,6269425,Scottsdale
C_CND_011209,02-05-2023,Natalie,Male,13500,Race Car Help,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,78758-7841,Hatchback,8446188,Austin
C_CND_011210,02-05-2023,Nataly,Female,1090000,Ryder Truck Rental and Leasing,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Pale White,10000,06457-3834,SUV,7630483,Middletown
C_CND_011211,02-05-2023,Natasha,Male,1530000,Saab-Belle Dodge,Lincoln,Continental,Overhead Camshaft,Manual,Black,42000,60504-7114,Passenger,7020075,Aurora
C_CND_011212,02-05-2023,Nathalia,Male,1900000,Scrivener Performance Engineering,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18000,38701-8047,Hatchback,6291973,Greenville
C_CND_011213,02-05-2023,Nathalie,Male,13500,Star Enterprises Inc,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,99301-3882,SUV,6144623,Pasco
C_CND_011214,02-05-2023,Nathaly,Female,475000,Suburban Ford,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Red,25000,53546-9427,Sedan,7194125,Janesville
C_CND_011215,02-05-2023,Nayeli,Male,13500,Tri-State Mack Inc,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000,85257-3102,SUV,6479552,Scottsdale
C_CND_011216,02-05-2023,Nevaeh,Male,1500000,U-Haul CO,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Black,41000,78758-7841,Sedan,6518817,Austin
C_CND_011217,02-05-2023,Nicole,Male,1360000,Progressive Shippers Cooperative Association No,Ford,Taurus,Overhead Camshaft,Manual,Red,22000,53546-9427,SUV,6939637,Janesville
C_CND_011218,02-05-2023,Nina,Male,13500,Rabun Used Car Sales,Oldsmobile,Aurora,Overhead Camshaft,Manual,Red,34000,85257-3102,Passenger,8621231,Scottsdale
C_CND_011219,02-05-2023,Timothy,Male,830000,U-Haul CO,Volkswagen,Golf,Overhead Camshaft,Manual,Pale White,17000,78758-7841,Hardtop,8848926,Austin
C_CND_011220,02-05-2023,Nyla,Male,13500,Ryder Truck Rental and Leasing,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000,06457-3834,Hatchback,6312230,Middletown
C_CND_011221,02-05-2023,Lisa,Male,13500,Suburban Ford,Chrysler,Concorde,Overhead Camshaft,Manual,Black,18001,53546-9427,Hardtop,8135712,Janesville
C_CND_011222,02-05-2023,Usher,Female,330000,Scrivener Performance Engineering,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Red,19000,38701-8047,Sedan,7486077,Greenville
C_CND_011223,02-05-2023,Victor,Male,829000,Star Enterprises Inc,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Red,33000,99301-3882,Passenger,6859850,Pasco
C_CND_011224,02-05-2023,Vincent,Male,786000,Suburban Ford,Dodge,Stratus,Overhead Camshaft,Manual,Red,25000,53546-9427,Hatchback,7992385,Janesville
C_CND_011225,02-05-2023,Vincenzo,Male,458000,Tri-State Mack Inc,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,85257-3102,Sedan,7969530,Scottsdale
C_CND_011226,02-05-2023,Gaston,Male,1180000,Tri-State Mack Inc,Buick,Century,DoubleÂ Overhead Camshaft,Auto,Pale White,17001,85257-3102,Hardtop,7245791,Austin
C_CND_011227,02-05-2023,Julia,Male,1080000,Saab-Belle Dodge,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,22001,60504-7114,Hardtop,8270219,Aurora
C_CND_011228,02-05-2023,Pierre,Female,1235500,Chrysler Plymouth,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Red,15551,53546-9427,Hardtop,7375310,Janesville
C_CND_011229,02-05-2023,Julie,Male,13500,Nebo Chevrolet,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Black,23001,06457-3834,Hardtop,8636441,Middletown
C_CND_011230,02-05-2023,Hugo,Male,620000,Rabun Used Car Sales,Audi,A4,DoubleÂ Overhead Camshaft,Auto,Black,27001,85257-3102,Hardtop,6503474,Austin
C_CND_011231,02-05-2023,Yakov,Male,562500,Race Car Help,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Pale White,15500,78758-7841,SUV,7038061,Austin
C_CND_011232,02-05-2023,Leo,Female,385000,U-Haul CO,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,26001,78758-7841,Hardtop,7732795,Austin
C_CND_011233,02-05-2023,Yechezkel,Male,520000,Saab-Belle Dodge,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Red,21000,60504-7114,Hatchback,6066414,Aurora
C_CND_011234,02-05-2023,Yechiel,Female,2250000,Scrivener Performance Engineering,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Black,9000,38701-8047,Hatchback,7170194,Greenville
C_CND_011235,02-05-2023,Leo,Female,375000,Scrivener Performance Engineering,Dodge,Ram Pickup,Overhead Camshaft,Manual,Red,25001,38701-8047,Hardtop,6845372,Greenville
C_CND_011236,02-05-2023,Brieuc,Female,745000,C & M Motors Inc,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Red,19001,60504-7114,Sedan,8673283,Greenville
C_CND_011237,02-05-2023,Eleanor,Male,1025000,Ryder Truck Rental and Leasing,Mitsubishi,Eclipse,DoubleÂ Overhead Camshaft,Auto,Black,27500,06457-3834,Hardtop,8060652,Middletown
C_CND_011238,02-05-2023,Lara,Male,1450000,Chrysler of Tri-Cities,Chrysler,LHS,Overhead Camshaft,Manual,Black,51001,99301-3882,Hatchback,6876602,Janesville
C_CND_011239,02-05-2023,Mateo,Male,13500,Chrysler Plymouth,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,9001,53546-9427,Passenger,8667306,Scottsdale
C_CND_011240,02-05-2023,Ethan,Female,1300000,Classic Chevy,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Red,24001,85257-3102,Sedan,6810322,Austin
C_CND_011241,02-05-2023,Martial,Female,13500,Clay Johnson Auto Sales,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,31001,78758-7841,Hatchback,6112519,Middletown
C_CND_011242,02-05-2023,Audrey,Male,886000,Diehl Motor CO Inc,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14001,06457-3834,SUV,6291874,Aurora
C_CND_011243,02-05-2023,Philomene,Male,1126500,Enterprise Rent A Car,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Pale White,46651,60504-7114,Passenger,7922453,Greenville
C_CND_011244,02-05-2023,Aurore,Male,1835000,Gartner Buick Hyundai Saab,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,16501,38701-8047,SUV,8063400,Pasco
C_CND_011245,02-05-2023,Fabian,Male,1450000,Hatfield Volkswagen,Saab,03-Sep,DoubleÂ Overhead Camshaft,Auto,Black,23001,99301-3882,Sedan,6396914,Janesville
C_CND_011246,02-05-2023,Lea,Male,1540000,Iceberg Rentals,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17001,53546-9427,Passenger,6352583,Scottsdale
C_CND_011247,02-05-2023,Elena,Male,13500,Saab-Belle Dodge,Subaru,Forester,Overhead Camshaft,Manual,Red,26000,60504-7114,Hardtop,6734867,Aurora
C_CND_011248,02-05-2023,Marine,Male,1960000,Motor Vehicle Branch Office,Ford,Mustang,DoubleÂ Overhead Camshaft,Auto,Black,9001,78758-7841,Hatchback,6760356,Janesville
C_CND_011249,02-05-2023,Oceane,Male,1160000,Nebo Chevrolet,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,43001,06457-3834,Sedan,7030578,Scottsdale
C_CND_011250,02-05-2023,Vincent,Female,770000,New Castle Ford Lincoln Mercury,Lincoln,Navigator,Overhead Camshaft,Manual,Pale White,33001,60504-7114,Sedan,6924927,Austin
